Hoja1_Sexo,Hoja1_Zona,Hoja1_Departamento,Hoja1_Etario,Hoja1_Grupo,Hoja1_No_carente,Hoja1_Valor,Hoja1_Total,Hoja1_Sector,Hoja1_Proporción,Hoja1_Variable,Hoja1_ID,Hoja1_Nombre_dpto
Mujer,Urbano,17,Menor,Retornada,35.9728,0,35.9728,Multisector,0,Sin electricidad,5607,Caldas
Mujer,Urbano,17,Menor,Retornada,35.9728,0,35.9728,Multisector,0,Sin paredes duraderas,6675,Caldas
Mujer,Urbano,17,Menor,Retornada,35.9728,0,35.9728,Multisector,0,Sin pisos duraderos,6141,Caldas
Mujer,Urbano,17,Menor,Retornada,35.9728,0,35.9728,Multisector,0,Sin trabajo,4005,Caldas
Mujer,Urbano,17,Menor,Venezolana,433.57352,446.38078,879.9543,Multisector,0.507277230192523,Hacinamiento,834,Caldas
Mujer,Urbano,17,Menor,Venezolana,440.513504,439.4408,879.9543,Multisector,0.49939047971014,Sin trabajo,4006,Caldas
Mujer,Urbano,17,Menor,Venezolana,724.835804,155.1185,879.9543,Multisector,0.176280177277388,Sin paredes duraderas,6676,Caldas
Mujer,Urbano,17,Menor,Venezolana,879.9543,0,879.9543,Multisector,0,Sin electricidad,5608,Caldas
Mujer,Urbano,17,Menor,Venezolana,879.9543,0,879.9543,Multisector,0,Sin pisos duraderos,6142,Caldas
Mujer,Urbano,18,Mayor,Colombiana,49155.89,80137.68,129293.6,Multisector,0.619811653477047,Sin trabajo,4013,Caquetá
Mujer,Urbano,18,Mayor,Colombiana,100656.3,28637.26,129293.6,Multisector,0.221490158832301,Hacinamiento,841,Caquetá
Mujer,Urbano,18,Mayor,Colombiana,126884.2,2409.3901,129293.6,Multisector,0.01863502988547,Sin pisos duraderos,6149,Caquetá
Mujer,Urbano,18,Mayor,Colombiana,129153,140.56651,129293.6,Multisector,0.00108718846099111,Sin electricidad,5615,Caquetá
Mujer,Urbano,18,Mayor,Colombiana,129159.9,133.64517,129293.6,Multisector,0.00103365649962566,Sin paredes duraderas,6683,Caquetá
Mujer,Urbano,18,Mayor,Retornada,30.334404,297.31087,327.64528,Multisector,0.907416917466353,Hacinamiento,842,Caquetá
Mujer,Urbano,18,Mayor,Retornada,48.745041,278.900238,327.64528,Multisector,0.851226173622889,Sin trabajo,4014,Caquetá
Mujer,Urbano,18,Mayor,Retornada,327.64528,0,327.64528,Multisector,0,Sin electricidad,5616,Caquetá
Mujer,Urbano,18,Mayor,Retornada,327.64528,0,327.64528,Multisector,0,Sin paredes duraderas,6684,Caquetá
Mujer,Urbano,18,Mayor,Retornada,327.64528,0,327.64528,Multisector,0,Sin pisos duraderos,6150,Caquetá
Mujer,Urbano,18,Mayor,Venezolana,80.059172,370.9348,450.99397,Multisector,0.82248283718738,Sin trabajo,4015,Caquetá
Mujer,Urbano,18,Mayor,Venezolana,158.32755,292.66642,450.99397,Multisector,0.648936436999368,Hacinamiento,843,Caquetá
Mujer,Urbano,18,Mayor,Venezolana,450.99397,0,450.99397,Multisector,0,Sin electricidad,5617,Caquetá
Mujer,Urbano,18,Mayor,Venezolana,450.99397,0,450.99397,Multisector,0,Sin paredes duraderas,6685,Caquetá
Mujer,Urbano,18,Mayor,Venezolana,450.99397,0,450.99397,Multisector,0,Sin pisos duraderos,6151,Caquetá
Mujer,Urbano,18,Menor,Colombiana,25990.6,43527.98,69518.585,Multisector,0.626134435849061,Sin trabajo,4010,Caquetá
Mujer,Urbano,18,Menor,Colombiana,46426.43,23092.15,69518.585,Multisector,0.33217232485385,Hacinamiento,838,Caquetá
Mujer,Urbano,18,Menor,Colombiana,68081.34,1437.248,69518.585,Multisector,0.020674298822394,Sin pisos duraderos,6146,Caquetá
Mujer,Urbano,18,Menor,Colombiana,69373.93,144.65716,69518.585,Multisector,0.00208084154762356,Sin electricidad,5612,Caquetá
Mujer,Urbano,18,Menor,Colombiana,69493.47,25.111754,69518.585,Multisector,0.000361223606608219,Sin paredes duraderas,6680,Caquetá
Mujer,Urbano,18,Menor,Retornada,7.1268888,47.51976,54.646649,Multisector,0.869582323336972,Hacinamiento,839,Caquetá
Mujer,Urbano,18,Menor,Retornada,7.1268888,47.51976,54.646649,Multisector,0.869582323336972,Sin trabajo,4011,Caquetá
Mujer,Urbano,18,Menor,Retornada,54.646649,0,54.646649,Multisector,0,Sin electricidad,5613,Caquetá
Mujer,Urbano,18,Menor,Retornada,54.646649,0,54.646649,Multisector,0,Sin paredes duraderas,6681,Caquetá
Mujer,Urbano,18,Menor,Retornada,54.646649,0,54.646649,Multisector,0,Sin pisos duraderos,6147,Caquetá
Mujer,Urbano,18,Menor,Venezolana,30.005759,342.50149,372.50725,Multisector,0.919449191928479,Sin trabajo,4012,Caquetá
Mujer,Urbano,18,Menor,Venezolana,39.851854,332.6554,372.50725,Multisector,0.893017249999832,Hacinamiento,840,Caquetá
Mujer,Urbano,18,Menor,Venezolana,372.50725,0,372.50725,Multisector,0,Sin electricidad,5614,Caquetá
Mujer,Urbano,18,Menor,Venezolana,372.50725,0,372.50725,Multisector,0,Sin paredes duraderas,6682,Caquetá
Mujer,Urbano,18,Menor,Venezolana,372.50725,0,372.50725,Multisector,0,Sin pisos duraderos,6148,Caquetá
Mujer,Urbano,19,Mayor,Colombiana,112010,162593.1,274603.1,Multisector,0.592102201322563,Sin trabajo,4018,Cauca
Mujer,Urbano,19,Mayor,Colombiana,226875.4,47727.73,274603.1,Multisector,0.173806231612098,Hacinamiento,846,Cauca
Mujer,Urbano,19,Mayor,Colombiana,250795.4,23807.73,274603.1,Multisector,0.0866986934961769,Sin paredes duraderas,6688,Cauca
Mujer,Urbano,19,Mayor,Colombiana,270964.5,3638.616,274603.1,Multisector,0.0132504549293143,Sin pisos duraderos,6154,Cauca
Mujer,Urbano,19,Mayor,Colombiana,274451.3,151.8615,274603.1,Multisector,0.00055302179764176,Sin electricidad,5620,Cauca
Mujer,Urbano,19,Mayor,Retornada,108.96582,253.38985,362.35567,Multisector,0.699284904248911,Sin trabajo,4019,Cauca
Mujer,Urbano,19,Mayor,Retornada,335.80279,26.552879,362.35567,Multisector,0.0732784973393683,Hacinamiento,847,Cauca
Mujer,Urbano,19,Mayor,Retornada,362.35567,0,362.35567,Multisector,0,Sin electricidad,5621,Cauca
Mujer,Urbano,19,Mayor,Retornada,362.35567,0,362.35567,Multisector,0,Sin paredes duraderas,6689,Cauca
Mujer,Urbano,19,Mayor,Retornada,362.35567,0,362.35567,Multisector,0,Sin pisos duraderos,6155,Cauca
Mujer,Urbano,19,Mayor,Venezolana,1681.169,5387.112,7068.281,Multisector,0.762153060977627,Sin trabajo,4020,Cauca
Mujer,Urbano,19,Mayor,Venezolana,3138.857,3929.424,7068.281,Multisector,0.555923568969598,Hacinamiento,848,Cauca
Mujer,Urbano,19,Mayor,Venezolana,6525.102,543.17908,7068.281,Multisector,0.0768474088678704,Sin paredes duraderas,6690,Cauca
Mujer,Urbano,19,Mayor,Venezolana,7055.579,12.70177,7068.281,Multisector,0.00179700976800441,Sin pisos duraderos,6156,Cauca
Mujer,Urbano,19,Mayor,Venezolana,7068.281,0,7068.281,Multisector,0,Sin electricidad,5622,Cauca
Mujer,Urbano,19,Menor,Colombiana,35471.41,68332.19,103803.6,Multisector,0.65828343140315,Sin trabajo,4016,Cauca
Mujer,Urbano,19,Menor,Colombiana,73715.9,30087.7,103803.6,Multisector,0.289852182390591,Hacinamiento,844,Cauca
Mujer,Urbano,19,Menor,Colombiana,94771.74,9031.854,103803.6,Multisector,0.087009063269482,Sin paredes duraderas,6686,Cauca
Mujer,Urbano,19,Menor,Colombiana,102314.3,1489.266,103803.6,Multisector,0.0143469590650035,Sin pisos duraderos,6152,Cauca
Mujer,Urbano,19,Menor,Colombiana,103794.3,9.2647953,103803.6,Multisector,8.92531212790308E-05,Sin electricidad,5618,Cauca
Mujer,Urbano,19,Menor,Venezolana,124.49231,3231.61,3356.1019,Multisector,0.962905804498964,Sin trabajo,4017,Cauca
Mujer,Urbano,19,Menor,Venezolana,2412.754,943.34741,3356.1019,Multisector,0.281084257304583,Hacinamiento,845,Cauca
Mujer,Urbano,19,Menor,Venezolana,3343.4,12.70177,3356.1019,Multisector,0.00378467948187151,Sin pisos duraderos,6153,Cauca
Mujer,Urbano,19,Menor,Venezolana,3356.1019,0,3356.1019,Multisector,0,Sin electricidad,5619,Cauca
Mujer,Urbano,19,Menor,Venezolana,3356.1019,0,3356.1019,Multisector,0,Sin paredes duraderas,6687,Cauca
Mujer,Urbano,20,Mayor,Colombiana,103807.4,166270.4,270077.9,Multisector,0.61563867313838,Sin trabajo,4024,Cesar
Mujer,Urbano,20,Mayor,Colombiana,182372.9,87704.96,270077.9,Multisector,0.324739491828098,Hacinamiento,852,Cesar
Mujer,Urbano,20,Mayor,Colombiana,259799.7,10278.19,270077.9,Multisector,0.0380563903969929,Sin pisos duraderos,6160,Cesar
Mujer,Urbano,20,Mayor,Colombiana,261574.2,8503.65,270077.9,Multisector,0.0314859157302393,Sin paredes duraderas,6694,Cesar
Mujer,Urbano,20,Mayor,Colombiana,269919.9,157.97816,270077.9,Multisector,0.000584935531563301,Sin electricidad,5626,Cesar
Mujer,Urbano,20,Mayor,Retornada,951.74778,5242.057,6193.805,Multisector,0.846338720705608,Sin trabajo,4025,Cesar
Mujer,Urbano,20,Mayor,Retornada,1915.159,4278.6453,6193.805,Multisector,0.69079431787084,Hacinamiento,853,Cesar
Mujer,Urbano,20,Mayor,Retornada,5773.028,420.776967,6193.805,Multisector,0.0679351330886265,Sin pisos duraderos,6161,Cesar
Mujer,Urbano,20,Mayor,Retornada,6139.704,54.100929,6193.805,Multisector,0.00873468393015279,Sin paredes duraderas,6695,Cesar
Mujer,Urbano,20,Mayor,Retornada,6193.805,0,6193.805,Multisector,0,Sin electricidad,5627,Cesar
Mujer,Urbano,20,Mayor,Venezolana,2915.969,16615.47,19531.43,Multisector,0.850704223909873,Sin trabajo,4026,Cesar
Mujer,Urbano,20,Mayor,Venezolana,6487.939,13043.5,19531.43,Multisector,0.667821045361246,Hacinamiento,854,Cesar
Mujer,Urbano,20,Mayor,Venezolana,18947.19,584.24672,19531.43,Multisector,0.0299131563843508,Sin pisos duraderos,6162,Cesar
Mujer,Urbano,20,Mayor,Venezolana,19187.158,344.27676,19531.43,Multisector,0.0176268076633406,Sin paredes duraderas,6696,Cesar
Mujer,Urbano,20,Mayor,Venezolana,19515.02,16.419563,19531.43,Multisector,0.000840673877949541,Sin electricidad,5628,Cesar
Mujer,Urbano,20,Menor,Colombiana,43501.02,100634.5,144135.6,Multisector,0.698193229153658,Sin trabajo,4021,Cesar
Mujer,Urbano,20,Menor,Colombiana,71940.1,72195.47,144135.6,Multisector,0.500885763128609,Hacinamiento,849,Cesar
Mujer,Urbano,20,Menor,Colombiana,134202.6,9933.018,144135.6,Multisector,0.0689143972758985,Sin pisos duraderos,6157,Cesar
Mujer,Urbano,20,Menor,Colombiana,134394.7,9740.881,144135.6,Multisector,0.0675813678230777,Sin paredes duraderas,6691,Cesar
Mujer,Urbano,20,Menor,Colombiana,144113.1,22.489922,144135.6,Multisector,0.000156033082735979,Sin electricidad,5623,Cesar
Mujer,Urbano,20,Menor,Retornada,359.84852,988.96878,1348.8173,Multisector,0.73321181452818,Sin trabajo,4022,Cesar
Mujer,Urbano,20,Menor,Retornada,564.96116,783.85614,1348.8173,Multisector,0.581143302358296,Hacinamiento,850,Cesar
Mujer,Urbano,20,Menor,Retornada,1334.626,14.190869,1348.8173,Multisector,0.0105209719655879,Sin pisos duraderos,6158,Cesar
Mujer,Urbano,20,Menor,Retornada,1348.8173,0,1348.8173,Multisector,0,Sin electricidad,5624,Cesar
Mujer,Urbano,20,Menor,Retornada,1348.8173,0,1348.8173,Multisector,0,Sin paredes duraderas,6692,Cesar
Mujer,Urbano,20,Menor,Venezolana,1757.322,12864.22,14621.55,Multisector,0.879812331797928,Sin trabajo,4023,Cesar
Mujer,Urbano,20,Menor,Venezolana,2309.387,12312.16,14621.55,Multisector,0.842055732805346,Hacinamiento,851,Cesar
Mujer,Urbano,20,Menor,Venezolana,13289.43,1332.119,14621.55,Multisector,0.091106551630983,Sin pisos duraderos,6159,Cesar
Mujer,Urbano,20,Menor,Venezolana,14046.64,574.90231,14621.55,Multisector,0.0393188348704481,Sin paredes duraderas,6693,Cesar
Mujer,Urbano,20,Menor,Venezolana,14605.127,16.419563,14621.55,Multisector,0.00112297006815283,Sin electricidad,5625,Cesar
Mujer,Urbano,23,Mayor,Colombiana,125963.8,228155,354118.84,Multisector,0.64428935777605,Sin trabajo,4030,Córdoba
Mujer,Urbano,23,Mayor,Colombiana,246663.1,107455.7,354118.84,Multisector,0.303445306665977,Hacinamiento,858,Córdoba
Mujer,Urbano,23,Mayor,Colombiana,319936.5,34182.34,354118.84,Multisector,0.0965278774775157,Sin pisos duraderos,6166,Córdoba
Mujer,Urbano,23,Mayor,Colombiana,344317.6,9801.284,354118.84,Multisector,0.0276779512775993,Sin paredes duraderas,6700,Córdoba
Mujer,Urbano,23,Mayor,Colombiana,353879.6,239.2217,354118.84,Multisector,0.000675540730902654,Sin electricidad,5632,Córdoba
Mujer,Urbano,23,Mayor,Retornada,442.572073,2034.649,2477.221,Multisector,0.821343352086875,Sin trabajo,4031,Córdoba
Mujer,Urbano,23,Mayor,Retornada,908.14614,1569.0752,2477.221,Multisector,0.633401380014137,Hacinamiento,859,Córdoba
Mujer,Urbano,23,Mayor,Retornada,1477.2169,1000.004,2477.221,Multisector,0.403679768579388,Sin pisos duraderos,6167,Córdoba
Mujer,Urbano,23,Mayor,Retornada,1801.117,676.10399,2477.221,Multisector,0.272928410505159,Sin paredes duraderas,6701,Córdoba
Mujer,Urbano,23,Mayor,Retornada,2477.221,0,2477.221,Multisector,0,Sin electricidad,5633,Córdoba
Mujer,Urbano,23,Mayor,Venezolana,927.55432,5275.235,6202.789,Multisector,0.850461784207072,Sin trabajo,4032,Córdoba
Mujer,Urbano,23,Mayor,Venezolana,3341.493,2861.296,6202.789,Multisector,0.461291847909062,Hacinamiento,860,Córdoba
Mujer,Urbano,23,Mayor,Venezolana,4829.2635,1373.526,6202.789,Multisector,0.221436840750185,Sin pisos duraderos,6168,Córdoba
Mujer,Urbano,23,Mayor,Venezolana,5398.188,804.60107,6202.789,Multisector,0.12971601484429,Sin paredes duraderas,6702,Córdoba
Mujer,Urbano,23,Mayor,Venezolana,6202.789,0,6202.789,Multisector,0,Sin electricidad,5634,Córdoba
Mujer,Urbano,23,Menor,Colombiana,44882.68,100700.8,145583.5,Multisector,0.691704760498271,Sin trabajo,4027,Córdoba
Mujer,Urbano,23,Menor,Colombiana,69721.48,75862.02,145583.5,Multisector,0.521089409170682,Hacinamiento,855,Córdoba
Mujer,Urbano,23,Menor,Colombiana,126915.5,18668.05,145583.5,Multisector,0.128229160584819,Sin pisos duraderos,6163,Córdoba
Mujer,Urbano,23,Menor,Colombiana,142581.7,3001.844,145583.5,Multisector,0.0206193971157446,Sin paredes duraderas,6697,Córdoba
Mujer,Urbano,23,Menor,Colombiana,145542.1,41.377086,145583.5,Multisector,0.000284215491453358,Sin electricidad,5629,Córdoba
Mujer,Urbano,23,Menor,Retornada,18.322861,515.19299,533.51585,Multisector,0.965656390527104,Sin trabajo,4028,Córdoba
Mujer,Urbano,23,Menor,Retornada,231.71994,301.79591,533.51585,Multisector,0.565673747087364,Hacinamiento,856,Córdoba
Mujer,Urbano,23,Menor,Retornada,533.51585,0,533.51585,Multisector,0,Sin electricidad,5630,Córdoba
Mujer,Urbano,23,Menor,Retornada,533.51585,0,533.51585,Multisector,0,Sin paredes duraderas,6698,Córdoba
Mujer,Urbano,23,Menor,Retornada,533.51585,0,533.51585,Multisector,0,Sin pisos duraderos,6164,Córdoba
Mujer,Urbano,23,Menor,Venezolana,615.51754,3118.202,3733.72,Multisector,0.835146181288367,Sin trabajo,4029,Córdoba
Mujer,Urbano,23,Menor,Venezolana,1130.436,2603.284,3733.72,Multisector,0.697236000557085,Hacinamiento,857,Córdoba
Mujer,Urbano,23,Menor,Venezolana,2603.909,1129.811,3733.72,Multisector,0.3025966060658,Sin pisos duraderos,6165,Córdoba
Mujer,Urbano,23,Menor,Venezolana,3670.504,63.216436,3733.72,Multisector,0.0169312203378936,Sin paredes duraderas,6699,Córdoba
Mujer,Urbano,23,Menor,Venezolana,3733.72,0,3733.72,Multisector,0,Sin electricidad,5631,Córdoba
Mujer,Urbano,25,Mayor,Colombiana,272057.9,258941.2,530999.1,Multisector,0.48764903744658,Sin trabajo,4036,Cundinamarca
Mujer,Urbano,25,Mayor,Colombiana,444511.8,86487.32,530999.1,Multisector,0.162876584913232,Hacinamiento,864,Cundinamarca
Mujer,Urbano,25,Mayor,Colombiana,519300.1,11698.97,530999.1,Multisector,0.0220319959111042,Sin paredes duraderas,6706,Cundinamarca
Mujer,Urbano,25,Mayor,Colombiana,528272.17,2726.948,530999.1,Multisector,0.00513550399614613,Sin pisos duraderos,6172,Cundinamarca
Mujer,Urbano,25,Mayor,Colombiana,530999.1,0,530999.1,Multisector,0,Sin electricidad,5638,Cundinamarca
Mujer,Urbano,25,Mayor,Retornada,594.87073,2073,2667.871,Multisector,0.77702407650145,Sin trabajo,4037,Cundinamarca
Mujer,Urbano,25,Mayor,Retornada,1382.927,1284.944,2667.871,Multisector,0.481636480924303,Hacinamiento,865,Cundinamarca
Mujer,Urbano,25,Mayor,Retornada,2292.639,375.23206,2667.871,Multisector,0.14064850212023,Sin pisos duraderos,6173,Cundinamarca
Mujer,Urbano,25,Mayor,Retornada,2667.871,0,2667.871,Multisector,0,Sin electricidad,5639,Cundinamarca
Mujer,Urbano,25,Mayor,Retornada,2667.871,0,2667.871,Multisector,0,Sin paredes duraderas,6707,Cundinamarca
Mujer,Urbano,25,Mayor,Venezolana,6801.922,11525.31,18327.23,Multisector,0.628862626812672,Sin trabajo,4038,Cundinamarca
Mujer,Urbano,25,Mayor,Venezolana,8673.0844,9654.143,18327.23,Multisector,0.526764983033443,Hacinamiento,866,Cundinamarca
Mujer,Urbano,25,Mayor,Venezolana,18327.23,0,18327.23,Multisector,0,Sin electricidad,5640,Cundinamarca
Mujer,Urbano,25,Mayor,Venezolana,18327.23,0,18327.23,Multisector,0,Sin paredes duraderas,6708,Cundinamarca
Mujer,Urbano,25,Mayor,Venezolana,18327.23,0,18327.23,Multisector,0,Sin pisos duraderos,6174,Cundinamarca
Mujer,Urbano,25,Menor,Colombiana,97605.93,99794.27,197400.2,Multisector,0.505542902185509,Sin trabajo,4033,Cundinamarca
Mujer,Urbano,25,Menor,Colombiana,138201.9,59198.302,197400.2,Multisector,0.299889777214005,Hacinamiento,861,Cundinamarca
Mujer,Urbano,25,Menor,Colombiana,194092.4,3307.843,197400.2,Multisector,0.0167570397598381,Sin paredes duraderas,6703,Cundinamarca
Mujer,Urbano,25,Menor,Colombiana,196113.5,1286.721,197400.2,Multisector,0.00651833686085424,Sin pisos duraderos,6169,Cundinamarca
Mujer,Urbano,25,Menor,Colombiana,197400.2,0,197400.2,Multisector,0,Sin electricidad,5635,Cundinamarca
Mujer,Urbano,25,Menor,Retornada,137.3947,250.01022,387.40492,Multisector,0.645346011609765,Sin trabajo,4034,Cundinamarca
Mujer,Urbano,25,Menor,Retornada,387.40492,0,387.40492,Multisector,0,Hacinamiento,862,Cundinamarca
Mujer,Urbano,25,Menor,Retornada,387.40492,0,387.40492,Multisector,0,Sin electricidad,5636,Cundinamarca
Mujer,Urbano,25,Menor,Retornada,387.40492,0,387.40492,Multisector,0,Sin paredes duraderas,6704,Cundinamarca
Mujer,Urbano,25,Menor,Retornada,387.40492,0,387.40492,Multisector,0,Sin pisos duraderos,6170,Cundinamarca
Mujer,Urbano,25,Menor,Venezolana,2191.816,7360.825,9552.641,Multisector,0.770553923255359,Hacinamiento,863,Cundinamarca
Mujer,Urbano,25,Menor,Venezolana,3719.361,5833.281,9552.641,Multisector,0.610645893632975,Sin trabajo,4035,Cundinamarca
Mujer,Urbano,25,Menor,Venezolana,9552.641,0,9552.641,Multisector,0,Sin electricidad,5637,Cundinamarca
Mujer,Urbano,25,Menor,Venezolana,9552.641,0,9552.641,Multisector,0,Sin paredes duraderas,6705,Cundinamarca
Mujer,Urbano,25,Menor,Venezolana,9552.641,0,9552.641,Multisector,0,Sin pisos duraderos,6171,Cundinamarca
Mujer,Urbano,27,Mayor,Colombiana,26098.848,78464.68,104563.5,Multisector,0.7504021957949,Sin trabajo,4041,Chocó
Mujer,Urbano,27,Mayor,Colombiana,88053.94,16509.58,104563.5,Multisector,0.157890468471312,Hacinamiento,869,Chocó
Mujer,Urbano,27,Mayor,Colombiana,94121.29,10442.233,104563.5,Multisector,0.0998649911297919,Sin paredes duraderas,6711,Chocó
Mujer,Urbano,27,Mayor,Colombiana,103918.3,645.18198,104563.5,Multisector,0.00617024085842574,Sin pisos duraderos,6177,Chocó
Mujer,Urbano,27,Mayor,Colombiana,104084.93,478.59366,104563.5,Multisector,0.00457706235923625,Sin electricidad,5643,Chocó
Mujer,Urbano,27,Mayor,Retornada,4.9182739,7.4537134,12.371987,Multisector,0.602466960238481,Sin trabajo,4042,Chocó
Mujer,Urbano,27,Mayor,Retornada,12.371987,0,12.371987,Multisector,0,Hacinamiento,870,Chocó
Mujer,Urbano,27,Mayor,Retornada,12.371987,0,12.371987,Multisector,0,Sin electricidad,5644,Chocó
Mujer,Urbano,27,Mayor,Retornada,12.371987,0,12.371987,Multisector,0,Sin paredes duraderas,6712,Chocó
Mujer,Urbano,27,Mayor,Retornada,12.371987,0,12.371987,Multisector,0,Sin pisos duraderos,6178,Chocó
Mujer,Urbano,27,Mayor,Venezolana,53.159023,300.00042,353.15944,Multisector,0.8494758628001,Sin trabajo,4043,Chocó
Mujer,Urbano,27,Mayor,Venezolana,125.61668,227.54276,353.15944,Multisector,0.644306039221265,Hacinamiento,871,Chocó
Mujer,Urbano,27,Mayor,Venezolana,350.60385,2.55559516,353.15944,Multisector,0.00723637788076683,Sin paredes duraderas,6713,Chocó
Mujer,Urbano,27,Mayor,Venezolana,353.15944,0,353.15944,Multisector,0,Sin electricidad,5645,Chocó
Mujer,Urbano,27,Mayor,Venezolana,353.15944,0,353.15944,Multisector,0,Sin pisos duraderos,6179,Chocó
Mujer,Urbano,27,Menor,Colombiana,13349.08,48358.37,61707.45,Multisector,0.7836715015772,Sin trabajo,4039,Chocó
Mujer,Urbano,27,Menor,Colombiana,42233.07,19474.38,61707.45,Multisector,0.315592039534935,Hacinamiento,867,Chocó
Mujer,Urbano,27,Menor,Colombiana,57534.4,4173.055,61707.45,Multisector,0.0676264373264492,Sin paredes duraderas,6709,Chocó
Mujer,Urbano,27,Menor,Colombiana,61030.025,677.42857,61707.45,Multisector,0.010978067802186,Sin pisos duraderos,6175,Chocó
Mujer,Urbano,27,Menor,Colombiana,61673.14,34.3122406,61707.45,Multisector,0.000556046970017397,Sin electricidad,5641,Chocó
Mujer,Urbano,27,Menor,Venezolana,47.7483201,99.728277,147.4766,Multisector,0.676231191931466,Sin trabajo,4040,Chocó
Mujer,Urbano,27,Menor,Venezolana,53.510106,93.9664917,147.4766,Multisector,0.637162042656259,Hacinamiento,868,Chocó
Mujer,Urbano,27,Menor,Venezolana,147.4766,0,147.4766,Multisector,0,Sin electricidad,5642,Chocó
Mujer,Urbano,27,Menor,Venezolana,147.4766,0,147.4766,Multisector,0,Sin paredes duraderas,6710,Chocó
Mujer,Urbano,27,Menor,Venezolana,147.4766,0,147.4766,Multisector,0,Sin pisos duraderos,6176,Chocó
Mujer,Urbano,41,Mayor,Colombiana,118102.2,149462.87,267565,Multisector,0.558603965391587,Sin trabajo,4047,Huila
Mujer,Urbano,41,Mayor,Colombiana,220364.6,47200.39,267565,Multisector,0.176407190776073,Hacinamiento,875,Huila
Mujer,Urbano,41,Mayor,Colombiana,240066.3,27498.78,267565,Multisector,0.102774204398931,Sin paredes duraderas,6717,Huila
Mujer,Urbano,41,Mayor,Colombiana,264816.8,2748.206,267565,Multisector,0.0102711714910396,Sin pisos duraderos,6183,Huila
Mujer,Urbano,41,Mayor,Colombiana,267361,204.063405,267565,Multisector,0.000762668529142451,Sin electricidad,5649,Huila
Mujer,Urbano,41,Mayor,Retornada,197.26105,126.26111,323.522161,Multisector,0.39027035925369,Sin trabajo,4048,Huila
Mujer,Urbano,41,Mayor,Retornada,309.28759,14.234573,323.522161,Multisector,0.0439987571670554,Hacinamiento,876,Huila
Mujer,Urbano,41,Mayor,Retornada,323.522161,0,323.522161,Multisector,0,Sin electricidad,5650,Huila
Mujer,Urbano,41,Mayor,Retornada,323.522161,0,323.522161,Multisector,0,Sin paredes duraderas,6718,Huila
Mujer,Urbano,41,Mayor,Retornada,323.522161,0,323.522161,Multisector,0,Sin pisos duraderos,6184,Huila
Mujer,Urbano,41,Mayor,Venezolana,683.30006,1171.896,1855.196,Multisector,0.631683121352137,Sin trabajo,4049,Huila
Mujer,Urbano,41,Mayor,Venezolana,1359.6049,495.59093,1855.196,Multisector,0.267136696068771,Hacinamiento,877,Huila
Mujer,Urbano,41,Mayor,Venezolana,1855.196,0,1855.196,Multisector,0,Sin electricidad,5651,Huila
Mujer,Urbano,41,Mayor,Venezolana,1855.196,0,1855.196,Multisector,0,Sin paredes duraderas,6719,Huila
Mujer,Urbano,41,Mayor,Venezolana,1855.196,0,1855.196,Multisector,0,Sin pisos duraderos,6185,Huila
Mujer,Urbano,41,Menor,Colombiana,47886.98,71687.21,119574.2,Multisector,0.599520716007299,Sin trabajo,4044,Huila
Mujer,Urbano,41,Menor,Colombiana,81839.67,37734.53,119574.2,Multisector,0.315574179045312,Hacinamiento,872,Huila
Mujer,Urbano,41,Menor,Colombiana,99968.73,19605.46,119574.2,Multisector,0.163960620267583,Sin paredes duraderas,6714,Huila
Mujer,Urbano,41,Menor,Colombiana,118282.4,1291.761,119574.2,Multisector,0.0108030076722236,Sin pisos duraderos,6180,Huila
Mujer,Urbano,41,Menor,Colombiana,119574.2,0,119574.2,Multisector,0,Sin electricidad,5646,Huila
Mujer,Urbano,41,Menor,Retornada,133.21499,0,133.21499,Multisector,0,Hacinamiento,873,Huila
Mujer,Urbano,41,Menor,Retornada,133.21499,0,133.21499,Multisector,0,Sin electricidad,5647,Huila
Mujer,Urbano,41,Menor,Retornada,133.21499,0,133.21499,Multisector,0,Sin paredes duraderas,6715,Huila
Mujer,Urbano,41,Menor,Retornada,133.21499,0,133.21499,Multisector,0,Sin pisos duraderos,6181,Huila
Mujer,Urbano,41,Menor,Retornada,133.21499,0,133.21499,Multisector,0,Sin trabajo,4045,Huila
Mujer,Urbano,41,Menor,Venezolana,348.00935,459.13386,807.14321,Multisector,0.568838161941547,Hacinamiento,874,Huila
Mujer,Urbano,41,Menor,Venezolana,433.37415,373.76906,807.14321,Multisector,0.463076509062128,Sin trabajo,4046,Huila
Mujer,Urbano,41,Menor,Venezolana,807.14321,0,807.14321,Multisector,0,Sin electricidad,5648,Huila
Mujer,Urbano,41,Menor,Venezolana,807.14321,0,807.14321,Multisector,0,Sin paredes duraderas,6716,Huila
Mujer,Urbano,41,Menor,Venezolana,807.14321,0,807.14321,Multisector,0,Sin pisos duraderos,6182,Huila
Mujer,Urbano,44,Mayor,Colombiana,52582.23,120235.3,172817.5,Multisector,0.695735674917181,Sin trabajo,4053,La Guajira
Mujer,Urbano,44,Mayor,Colombiana,106963,65854.5,172817.5,Multisector,0.381063839020932,Hacinamiento,881,La Guajira
Mujer,Urbano,44,Mayor,Colombiana,161858.9,10958.56,172817.5,Multisector,0.0634111707437036,Sin paredes duraderas,6723,La Guajira
