DesMinDB_DataProyectoMineria_Sexo,DesMinDB_DataProyectoMineria_Zona,DesMinDB_DataProyectoMineria_Departamento,DesMinDB_DataProyectoMineria_Etario,DesMinDB_DataProyectoMineria_Grupo,DesMinDB_DataProyectoMineria_No_carente,DesMinDB_DataProyectoMineria_Valor,DesMinDB_DataProyectoMineria_Total,DesMinDB_DataProyectoMineria_Proporción,DesMinDB_DataProyectoMineria_Variable,DesMinDB_DataProyectoMineria_ID,DesMinDB_DataProyectoMineria_Nombre_dpto
Hombre,Urbano,8,Menor,Colombiana,8122848,2400833,3213118,747197270688472,Sin fuente de ingresos,3715,Atlántico
Hombre,Urbano,8,Menor,Colombiana,9029855,2310132,3213118,71896892675588,Hacinamiento,543,Atlántico
Hombre,Urbano,8,Menor,Colombiana,31455262,67591759,3213118,210361894583392,Sin pisos duraderos,5851,Atlántico
Hombre,Urbano,8,Menor,Retornada,1159133,66612809,1825261,364949500372823,Sin refrigerador,4248,Atlántico
Hombre,Urbano,8,Menor,Retornada,1393884,43137685,1825261,236337077272785,Sin suministro continuo de agua,2144,Atlántico
Hombre,Urbano,8,Menor,Retornada,1533713,29154809,1825261,159729534570672,Sin alcantarillado,2646,Atlántico
Hombre,Urbano,8,Menor,Retornada,1572968,25229276,1825261,138222840459529,Sin recogida de basuras,1076,Atlántico
Hombre,Urbano,8,Menor,Retornada,1618557,20670334,1825261,113245908393375,Sin sanitario,4782,Atlántico
Hombre,Urbano,8,Menor,Retornada,1785839,39421799,1825261,21597896958298,Sin combustible adecuado para cocinar,8,Atlántico
Hombre,Urbano,8,Menor,Retornada,1825261,0,1825261,0,Sin acueducto,1610,Atlántico
Hombre,Urbano,8,Menor,Retornada,1825261,0,1825261,0,Sin electricidad,5316,Atlántico
Hombre,Urbano,8,Menor,Retornada,1825261,0,1825261,0,Sin paredes duraderas,6384,Atlántico
Hombre,Urbano,8,Menor,Retornada,1825261,0,1825261,0,Sin pisos duraderos,5850,Atlántico
Hombre,Urbano,8,Menor,Retornada,11638349,66142588,1825261,36237331537791,Sin espacio exclusivo para la cocina,3180,Atlántico
Hombre,Urbano,8,Menor,Retornada,36095881,1464302,1825261,802242528602759,Sin fuente de ingresos,3714,Atlántico
Hombre,Urbano,8,Menor,Retornada,56172398,0,56172398,0,Sin empleo,6918,Atlántico
Hombre,Urbano,8,Menor,Retornada,96445589,86080489,1825261,471606466143746,Hacinamiento,542,Atlántico
Hombre,Urbano,8,Menor,Venezolana,302010,2808751,33009752,850885217192786,Sin refrigerador,4247,Atlántico
Hombre,Urbano,8,Menor,Venezolana,323623,6474473,33009752,196138189708302,Sin pisos duraderos,5849,Atlántico
Hombre,Urbano,8,Menor,Venezolana,1465295,183568,33009752,556102330002358,Sin fuente de ingresos,3713,Atlántico
Hombre,Urbano,8,Menor,Venezolana,1800562,1500413,33009752,454536283701859,Hacinamiento,541,Atlántico
Hombre,Urbano,8,Menor,Venezolana,2616842,6841336,33009752,20725196602507,Sin espacio exclusivo para la cocina,3179,Atlántico
Hombre,Urbano,8,Menor,Venezolana,2924035,3539241,3277959,107970874559444,Sin suministro continuo de agua,2143,Atlántico
Hombre,Urbano,8,Menor,Venezolana,3057499,2434758,33009752,737587486267695,Sin alcantarillado,2645,Atlántico
Hombre,Urbano,8,Menor,Venezolana,3221259,7971632,33009752,241493241148858,Sin recogida de basuras,1075,Atlántico
Hombre,Urbano,8,Menor,Venezolana,3224536,76438877,33009752,231564529778957,Sin sanitario,4781,Atlántico
Hombre,Urbano,8,Menor,Venezolana,3239952,6102278,33009752,184862885367936,Sin combustible adecuado para cocinar,7,Atlántico
Hombre,Urbano,8,Menor,Venezolana,3277959,2301606,33009752,697250315603704,Sin acueducto,1609,Atlántico
Hombre,Urbano,8,Menor,Venezolana,3290815,1016048,33009752,307802373068419,Sin paredes duraderas,6383,Atlántico
Hombre,Urbano,8,Menor,Venezolana,3300499,476505928,33009752,144353077236085,Sin electricidad,5315,Atlántico
Hombre,Urbano,8,Menor,Venezolana,56404239,29781387,5938238,501518918574837,Sin empleo,6917,Atlántico
Hombre,Urbano,11,Mayor,Colombiana,134709,1583147,1362921,116158383354574,Sin suministro continuo de agua,2154,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Colombiana,653106,70981514,1362921,520804316611161,Sin refrigerador,4258,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Colombiana,1198918,1376098,1336528,102960656267583,Sin empleo,6927,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Colombiana,1309456,5346513,1362921,392283411877871,Sin espacio exclusivo para la cocina,3190,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Colombiana,1353004,99172073,1362921,72764359049424,Sin combustible adecuado para cocinar,18,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Colombiana,1360233,26876938,1362921,197200996976347,Sin alcantarillado,2656,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Colombiana,1360233,26876938,1362921,197200996976347,Sin sanitario,4792,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Colombiana,1362921,0,1362921,0,Sin acueducto,1620,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Colombiana,1362921,0,1362921,0,Sin electricidad,5326,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Colombiana,1362921,0,1362921,0,Sin paredes duraderas,6394,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Colombiana,1362921,0,1362921,0,Sin pisos duraderos,5860,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Colombiana,1362921,0,1362921,0,Sin recogida de basuras,1086,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Colombiana,6741132,6888079,1362921,505390921410705,Sin fuente de ingresos,3724,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Colombiana,7524607,6104605,1362921,447906004823464,Hacinamiento,552,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,204747,0,204747,0,Sin acueducto,1619,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,204747,0,204747,0,Sin alcantarillado,2655,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,204747,0,204747,0,Sin electricidad,5325,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,204747,0,204747,0,Sin paredes duraderas,6393,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,204747,0,204747,0,Sin pisos duraderos,5859,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,204747,0,204747,0,Sin recogida de basuras,1085,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,204747,0,204747,0,Sin sanitario,4791,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,1178296,8691734,204747,424510933005123,Sin fuente de ingresos,3723,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,1554229,4932413,204747,240902821530963,Sin refrigerador,4257,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,2024293,23177032,204747,113198396069295,Sin combustible adecuado para cocinar,17,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,12037015,8437683,204747,412102887954402,Hacinamiento,551,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,17106179,2458756,1956493,125671597087237,Sin empleo,6926,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,19933249,541448822,204747,264447743800886,Sin suministro continuo de agua,2153,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,19989914,484783844,204747,236772135367063,Sin espacio exclusivo para la cocina,3189,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,2739406,1921368,27586197,696496149867994,Sin alcantarillado,2654,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,19317093,8269104,27586197,299755127537152,Sin fuente de ingresos,3722,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,20806472,2185137,2299161,950406256891101,Sin empleo,6925,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,24527504,3058693,27586197,110877661027361,Hacinamiento,550,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,24612235,2973962,27586197,10780616117546,Sin refrigerador,4256,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,26149821,1436376,27586197,520686486796277,Sin espacio exclusivo para la cocina,3188,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,27174635,4115624,27586197,149191423522423,Sin combustible adecuado para cocinar,16,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,27265534,2866184,27552153,104027587245178,Sin suministro continuo de agua,2152,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,27495932,9026519,27586197,327211431137101,Sin pisos duraderos,5858,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,27501928,842686,27586197,30547378458872,Sin sanitario,4790,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,27520951,6524628,27586197,236517849850779,Sin paredes duraderas,6392,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,27552153,3404437,27586197,123410885523655,Sin acueducto,1618,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,27570045,161516,27586197,585495710046586,Sin recogida de basuras,1084,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,27586197,0,27586197,0,Sin electricidad,5324,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,61592,0,61592,0,Sin acueducto,1617,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,61592,0,61592,0,Sin alcantarillado,2653,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,61592,0,61592,0,Sin combustible adecuado para cocinar,15,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,61592,0,61592,0,Sin electricidad,5323,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,61592,0,61592,0,Sin paredes duraderas,6391,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,61592,0,61592,0,Sin pisos duraderos,5857,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,61592,0,61592,0,Sin recogida de basuras,1083,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,61592,0,61592,0,Sin sanitario,4789,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,1832985,4326215,61592,702398850500065,Hacinamiento,549,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,2542383,75146346,3293847,228141580346628,Sin empleo,6924,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,2832757,33264423,61592,540077006754124,Sin fuente de ingresos,3721,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,3051958,3107242,61592,504487920509157,Sin refrigerador,4255,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,5769522,3896773,61592,632675185088973,Sin espacio exclusivo para la cocina,3187,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,6069151,90048865,61592,146202209702559,Sin suministro continuo de agua,2151,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,1632254,40690353,2039158,199544875875239,Sin refrigerador,4254,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,1632254,40690353,2039158,199544875875239,Sin suministro continuo de agua,2150,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,1736541,30261676,2039158,148402801548482,Sin fuente de ingresos,3720,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,2039158,0,2039158,0,Sin acueducto,1616,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,2039158,0,2039158,0,Sin alcantarillado,2652,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,2039158,0,2039158,0,Sin combustible adecuado para cocinar,14,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,2039158,0,2039158,0,Sin electricidad,5322,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,2039158,0,2039158,0,Sin espacio exclusivo para la cocina,3186,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,2039158,0,2039158,0,Sin paredes duraderas,6390,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,2039158,0,2039158,0,Sin pisos duraderos,5856,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,2039158,0,2039158,0,Sin recogida de basuras,1082,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,2039158,0,2039158,0,Sin sanitario,4788,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,89514359,1144014,2039158,561022735854701,Hacinamiento,548,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,1023041,3266595,10263076,31828615514491,Sin paredes duraderas,6389,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,1306725,3209888,1627713,197202332352202,Sin empleo,6923,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,6584836,367824,10263076,358395475196715,Sin fuente de ingresos,3719,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,7570336,269274,10263076,262371632052613,Hacinamiento,547,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,10104931,1431037,10248035,139640135889466,Sin suministro continuo de agua,2149,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,10172473,9060276,10263076,882803167393479,Sin alcantarillado,2651,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,10185076,7800011,10263076,760007136262072,Sin pisos duraderos,5855,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,10227941,3513526,10263076,342346290722197,Sin sanitario,4787,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,10242206,2087005,10263076,203350827763528,Sin combustible adecuado para cocinar,13,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,10248035,15041285,10263076,146557279708345,Sin acueducto,1615,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,10263076,0,10263076,0,Sin electricidad,5321,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,10263076,0,10263076,0,Sin recogida de basuras,1081,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,90935471,1169529,10263076,113955016994905,Sin refrigerador,4253,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,98342426,4288332,10263076,417840811078472,Sin espacio exclusivo para la cocina,3185,"Bogotá, D.C."
Hombre,Urbano,13,Mayor,Colombiana,188278,4956213,1932342,256487360933003,Sin pisos duraderos,5866,Bolívar
Hombre,Urbano,13,Mayor,Colombiana,188468,47661557,1932342,246651767647756,Sin acueducto,1626,Bolívar
Hombre,Urbano,13,Mayor,Colombiana,1401475,5308663,1932342,274726885820419,Sin espacio exclusivo para la cocina,3196,Bolívar
Hombre,Urbano,13,Mayor,Colombiana,1417551,5147905,1932342,266407551044277,Sin refrigerador,4264,Bolívar
Hombre,Urbano,13,Mayor,Colombiana,1558902,3257781,188468,172855922490821,Sin suministro continuo de agua,2160,Bolívar
Hombre,Urbano,13,Mayor,Colombiana,1650552,2817897,1932342,145828067702301,Sin alcantarillado,2662,Bolívar
Hombre,Urbano,13,Mayor,Colombiana,1652244,1460048,1798249,81192760290705,Sin empleo,6932,Bolívar
Hombre,Urbano,13,Mayor,Colombiana,1871099,61242154,1932342,316932271823518,Sin recogida de basuras,1092,Bolívar
Hombre,Urbano,13,Mayor,Colombiana,1896204,36137772,1932342,187015404105484,Sin paredes duraderas,6400,Bolívar
Hombre,Urbano,13,Mayor,Colombiana,1910451,218908886,1932342,113286822933,Sin combustible adecuado para cocinar,24,Bolívar
Hombre,Urbano,13,Mayor,Colombiana,1912461,1988101,1932342,102885565805639,Sin sanitario,4798,Bolívar
Hombre,Urbano,13,Mayor,Colombiana,1932342,0,1932342,0,Sin electricidad,5332,Bolívar
Hombre,Urbano,13,Mayor,Colombiana,2583298,1674012,1932342,866312485056993,Sin fuente de ingresos,3730,Bolívar
Hombre,Urbano,13,Mayor,Colombiana,8755466,1056795,1932342,546898530384373,Hacinamiento,558,Bolívar
Hombre,Urbano,13,Mayor,Retornada,347947,5121892,8601362,595474530661539,Hacinamiento,557,Bolívar
Hombre,Urbano,13,Mayor,Retornada,5878383,268565,85640323,313596435174585,Sin suministro continuo de agua,2159,Bolívar
Hombre,Urbano,13,Mayor,Retornada,6005889,2595474,8601362,301751513306846,Sin espacio exclusivo para la cocina,3195,Bolívar
Hombre,Urbano,13,Mayor,Retornada,6008909,2592453,8601362,301400289861071,Sin alcantarillado,2661,Bolívar
Hombre,Urbano,13,Mayor,Retornada,6504521,2096841,8601362,243780112963505,Sin refrigerador,4263,Bolívar
Hombre,Urbano,13,Mayor,Retornada,7103184,345546566,74487301,463899968667142,Sin empleo,6931,Bolívar
Hombre,Urbano,13,Mayor,Retornada,7668227,93313517,8601362,108486908236161,Sin combustible adecuado para cocinar,23,Bolívar
Hombre,Urbano,13,Mayor,Retornada,7878503,72285887,8601362,840400473785431,Sin pisos duraderos,5865,Bolívar
Hombre,Urbano,13,Mayor,Retornada,7901629,69973336,8601362,813514603849948,Sin sanitario,4797,Bolívar
Hombre,Urbano,13,Mayor,Retornada,8162812,43855025,8601362,509861403345191,Sin recogida de basuras,1091,Bolívar
Hombre,Urbano,13,Mayor,Retornada,8468169,13319336,8601362,154851475847662,Sin paredes duraderas,6399,Bolívar
Hombre,Urbano,13,Mayor,Retornada,8601362,0,8601362,0,Sin electricidad,5331,Bolívar
Hombre,Urbano,13,Mayor,Retornada,69676031,7904602,8601362,918994224403066,Sin fuente de ingresos,3729,Bolívar
Hombre,Urbano,13,Mayor,Retornada,85640323,37329746,8601362,433998080769069,Sin acueducto,1625,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,505122,1915541,5242774,365367837713394,Sin sanitario,4796,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,515498,87793566,5242774,167456323694289,Sin paredes duraderas,6398,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,1740924,350185,5242774,667938385289925,Sin fuente de ingresos,3728,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,3626399,1616375,5242774,308305297920528,Hacinamiento,556,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,3837874,140490,5242774,267968827189576,Sin espacio exclusivo para la cocina,3194,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,3907864,133491,5242774,254619024203599,Sin alcantarillado,2660,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,4088328,1764447,42647723,413725956717549,Sin empleo,6930,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,4664996,5777775,5242774,110204540573368,Sin refrigerador,4262,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,4897916,3448581,5242774,65777792443466,Sin pisos duraderos,5864,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,4991457,2513173,5242774,479359400195393,Sin combustible adecuado para cocinar,22,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,5019503,2232708,5242774,42586386519808,Sin recogida de basuras,1090,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,5236104,66696519,5242774,127216086369544,Sin electricidad,5330,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,35763807,14665258,50429065,290809635276799,Sin suministro continuo de agua,2158,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,50429065,1998674,5242774,381224519691293,Sin acueducto,1624,Bolívar
Hombre,Urbano,13,Menor,Colombiana,1243744,180235,1926724,935447941687548,Sin fuente de ingresos,3727,Bolívar
Hombre,Urbano,13,Menor,Colombiana,1369855,5153408,1885196,273361920988587,Sin suministro continuo de agua,2157,Bolívar
Hombre,Urbano,13,Menor,Colombiana,1378376,5483477,1926724,284601063774573,Sin refrigerador,4261,Bolívar
Hombre,Urbano,13,Menor,Colombiana,1381605,5451195,1926724,28292557730116,Sin espacio exclusivo para la cocina,3193,Bolívar
Hombre,Urbano,13,Menor,Colombiana,1788517,13820705,1926724,717316284013694,Sin pisos duraderos,5863,Bolívar
Hombre,Urbano,13,Menor,Colombiana,1801588,1251361,1926724,649476001752197,Sin combustible adecuado para cocinar,21,Bolívar
Hombre,Urbano,13,Menor,Colombiana,1885196,41527856,1926724,215536091313546,Sin acueducto,1623,Bolívar
Hombre,Urbano,13,Menor,Colombiana,1912295,14428904,1926724,748882766810399,Sin sanitario,4795,Bolívar
Hombre,Urbano,13,Menor,Colombiana,1918363,836149826,1926724,433974884830417,Sin paredes duraderas,6397,Bolívar
Hombre,Urbano,13,Menor,Colombiana,1926724,0,1926724,0,Sin electricidad,5329,Bolívar
Hombre,Urbano,13,Menor,Colombiana,7217755,1204949,1926724,625387445217893,Hacinamiento,555,Bolívar
Hombre,Urbano,13,Menor,Colombiana,15024817,4242423,1926724,220188413078365,Sin alcantarillado,2659,Bolívar
Hombre,Urbano,13,Menor,Colombiana,19125072,14216824,1926724,737875481906075,Sin recogida de basuras,1089,Bolívar
Hombre,Urbano,13,Menor,Colombiana,43218509,0,43218509,0,Sin empleo,6929,Bolívar
Hombre,Urbano,13,Menor,Retornada,0,6958371,6958371,1,Sin fuente de ingresos,3726,Bolívar
Hombre,Urbano,13,Menor,Retornada,6958371,0,6958371,0,Sin acueducto,1622,Bolívar
Hombre,Urbano,13,Menor,Retornada,6958371,0,6958371,0,Sin combustible adecuado para cocinar,20,Bolívar
Hombre,Urbano,13,Menor,Retornada,6958371,0,6958371,0,Sin electricidad,5328,Bolívar
Hombre,Urbano,13,Menor,Retornada,6958371,0,6958371,0,Sin paredes duraderas,6396,Bolívar
Hombre,Urbano,13,Menor,Retornada,6958371,0,6958371,0,Sin pisos duraderos,5862,Bolívar
Hombre,Urbano,13,Menor,Retornada,6958371,0,6958371,0,Sin recogida de basuras,1088,Bolívar
Hombre,Urbano,13,Menor,Retornada,6958371,0,6958371,0,Sin sanitario,4794,Bolívar
Hombre,Urbano,13,Menor,Retornada,11963499,576202116,6958371,828070414756557,Hacinamiento,554,Bolívar
Hombre,Urbano,13,Menor,Retornada,36973061,32610649,6958371,468653496630174,Sin alcantarillado,2658,Bolívar
Hombre,Urbano,13,Menor,Retornada,36973061,32610649,6958371,468653496630174,Sin suministro continuo de agua,2156,Bolívar
Hombre,Urbano,13,Menor,Retornada,547791647,14804546,6958371,212758790814689,Sin refrigerador,4260,Bolívar
Hombre,Urbano,13,Menor,Retornada,576202116,11963499,6958371,171929593866151,Sin espacio exclusivo para la cocina,3192,Bolívar
Hombre,Urbano,13,Menor,Venezolana,133258,1395543,2728123,511539618998117,Hacinamiento,553,Bolívar
Hombre,Urbano,13,Menor,Venezolana,1652841,9081608,2561002,354611515336575,Sin suministro continuo de agua,2155,Bolívar
Hombre,Urbano,13,Menor,Venezolana,1987381,7407418,2728123,271520675570713,Sin espacio exclusivo para la cocina,3191,Bolívar
Hombre,Urbano,13,Menor,Venezolana,2289065,4390575,2728123,160937575028692,Sin refrigerador,4259,Bolívar
Hombre,Urbano,13,Menor,Venezolana,2446121,2820018,2728123,103368433168153,Sin pisos duraderos,5861,Bolívar
